galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
bulge VELA02 280 2.568 2.57142857143 8 F160W 299.7178 0.0463 299.3002 0.0411 21.6848 0.0178 8.1513 0.1722 8.1513 0.1722 1.0083 0.0274 0.5361 0.0065 79.0102 0.8316 0.110137444315 0.000e+00
other VELA02 290 2.704 2.44827586207 0 F160W 419.3350 0.0466 283.9251 0.0754 20.4981 0.0054 20.5017 0.1122 20.5017 0.1122 1.2498 0.0083 0.6042 0.0031 5.0060 0.3631 0.497051725284 0.000e+00
disk VELA02 290 2.704 2.44827586207 0 F160W 299.9736 0.0701 303.4084 0.0693 19.0699 0.0027 39.1427 0.0655 39.1427 0.0655 1.0000 0.0 0.9430 0.0019 -18.5919 1.1866 0.239216036337 0.000e+00
bulge VELA02 290 2.704 2.44827586207 0 F160W 300.4644 0.0446 300.0736 0.0434 21.9779 0.0146 4.5131 0.0906 4.5131 0.0906 0.9338 0.0287 0.9449 0.0128 74.8095 11.5660 0.134794029552 0.000e+00
disk VELA02 290 2.704 2.44827586207 1 F160W 298.1378 0.0837 299.9881 0.0280 19.2691 0.0026 40.3493 0.0469 40.3493 0.0469 1.0000 0.0 0.3573 0.0009 -89.7740 0.0532 0.353767397453 0.000e+00
other VELA02 290 2.704 2.44827586207 1 F160W 276.5630 0.0452 540.3369 0.0320 20.4938 0.0046 15.4261 0.0736 15.4261 0.0736 1.4664 0.0078 0.7240 0.0035 79.3667 0.4708 0.523581510768 0.000e+00
bulge VELA02 290 2.704 2.44827586207 1 F160W 261.1131 1.2861 383.3411 0.7825 22.0631 0.7517 5153.6211 5765.1938 5153.6211 5765.1938 6.4490 1.7024 0.7189 0.0298 65.1747 4.3104 0.529883914012 0.000e+00
other VELA02 290 2.704 2.44827586207 5 F160W 404.8317 0.0431 435.4197 0.0628 20.4696 0.0053 18.8812 0.1000 18.8812 0.1 1.5146 0.0079 0.6877 0.0035 -3.5188 0.4615 0.489978773623 0.000e+00
disk VELA02 290 2.704 2.44827586207 5 F160W 301.1534 0.0773 303.3971 0.0600 19.1757 0.0030 38.7790 0.0615 38.779 0.0615 1.0000 0.0 0.8430 0.0018 -80.5954 0.5043 0.248456783087 0.000e+00
bulge VELA02 290 2.704 2.44827586207 5 F160W 300.3671 0.0771 299.3944 0.0290 21.3096 0.0199 18.4252 0.3548 18.4252 0.3548 1.7990 0.0334 0.2845 0.0048 83.0967 0.3185 0.147060494032 0.000e+00
disk VELA02 290 2.704 2.44827586207 6 F160W 296.4530 0.0654 299.6736 0.0336 19.3111 0.0027 37.2160 0.0595 37.216 0.0595 1.0000 0.0 0.4308 0.0011 -87.2028 0.0794 0.332015282386 0.000e+00
other VELA02 290 2.704 2.44827586207 6 F160W 415.1814 0.0477 533.0770 0.0360 20.5491 0.0047 14.4179 0.0652 14.4179 0.0652 1.2173 0.0055 0.8049 0.0038 63.7785 0.7177 0.504425794925 0.000e+00
bulge VELA02 290 2.704 2.44827586207 6 F160W 354.3140 0.0621 290.5327 0.0485 21.3677 0.0084 24.8844 0.2149 24.8844 0.2149 2.3611 0.0198 0.7739 0.0051 49.4699 1.0935 0.432861419037 0.000e+00
other VELA02 290 2.704 2.44827586207 7 F160W 352.4608 0.0464 355.1275 0.0406 20.2434 0.0048 23.3419 0.1169 23.3419 0.1169 1.3796 0.0072 0.8198 0.0039 -52.6881 0.9169 0.479796088457 0.000e+00
disk VELA02 290 2.704 2.44827586207 7 F160W 301.1758 0.0791 301.5862 0.0482 19.1618 0.0028 38.7496 0.0593 38.7496 0.0593 1.0000 0.0 0.8475 0.0018 -85.3722 0.5460 0.23344777803 0.000e+00
bulge VELA02 290 2.704 2.44827586207 7 F160W 300.3512 0.0534 299.6832 0.0406 21.8844 0.0200 6.6898 0.1664 6.6898 0.1664 1.0738 0.0316 0.6323 0.0084 70.1098 1.4002 0.128719071571 0.000e+00
disk VELA02 290 2.704 2.44827586207 8 F160W 301.2837 0.0780 302.2905 0.0538 19.1333 0.0028 40.0865 0.0483 40.0865 0.0483 1.0000 0.0 0.8311 0.0017 -81.5771 0.4201 0.238918748972 0.000e+00
other VELA02 290 2.704 2.44827586207 8 F160W 363.2792 0.0428 363.3590 0.0531 20.2875 0.0049 22.7998 0.1141 22.7998 0.1141 1.3633 0.0060 0.7049 0.0037 -37.2107 0.4601 0.501903326702 0.000e+00
bulge VELA02 290 2.704 2.44827586207 8 F160W 300.3037 0.0554 299.5767 0.0405 21.8202 0.0204 7.1911 0.1818 7.1911 0.1818 1.1138 0.0323 0.6021 0.0081 70.5875 1.2549 0.121531703716 0.000e+00
disk VELA02 300 2.842 2.33333333333 0 F160W 299.7880 0.0876 298.3260 0.0800 18.9662 0.0038 38.1928 0.0784 38.1928 0.0784 1.0000 0.0 0.9274 0.0024 89.4167 1.2822 0.264493301347 0.000e+00
bulge VELA02 300 2.842 2.33333333333 0 F160W 300.7748 0.0614 301.0767 0.0586 21.9793 0.0146 3.5093 0.0721 3.5093 0.0721 0.5782 0.0276 0.9465 0.0180 -88.5076 14.6168 0.140149253635 0.000e+00
other VELA02 300 2.842 2.33333333333 1 F160W 508.7974 0.1150 342.5691 0.0981 20.6808 0.0072 22.0504 0.1407 22.0504 0.1407 0.9810 0.0090 0.8816 0.0055 -74.0487 1.9251 0.487933688416 0.000e+00
disk VELA02 300 2.842 2.33333333333 1 F160W 306.9863 0.1088 301.5195 0.0371 19.0559 0.0035 42.3877 0.0883 42.3877 0.0883 1.0000 0.0 0.3737 0.0012 85.6312 0.0742 0.338309794603 0.000e+00
bulge VELA02 300 2.842 2.33333333333 1 F160W 298.4667 0.0277 299.7411 0.0427 21.6304 0.0312 15.5345 0.3001 15.5345 0.3001 3.9783 0.0857 0.7553 0.0129 -50.4459 3.0356 0.2330566779 0.000e+00
disk VELA02 300 2.842 2.33333333333 5 F160W 298.0652 0.1096 299.7649 0.0763 18.9184 0.0036 40.6348 0.0687 40.6348 0.0687 1.0000 0.0 0.7430 0.0019 76.6818 0.3249 0.251509004857 0.000e+00
bulge VELA02 300 2.842 2.33333333333 5 F160W 300.8299 0.0632 300.4365 0.0457 21.9498 0.0180 4.1704 0.0809 4.1704 0.0809 0.7218 0.0326 0.7013 0.0104 69.3898 2.2976 0.141089000092 0.000e+00
disk VELA02 300 2.842 2.33333333333 6 F160W 299.7227 0.0947 300.2924 0.0318 18.9613 0.0028 46.0956 0.0849 46.0956 0.0849 1.0000 0.0 0.3283 0.0008 88.1548 0.0611 0.311382030248 0.000e+00
bulge VELA02 300 2.842 2.33333333333 6 F160W 299.5719 0.0304 301.5237 0.0223 22.2366 0.0512 19.4626 0.4875 19.4626 0.4875 4.7837 0.2202 0.5904 0.0105 58.0028 1.4479 0.257353404418 0.000e+00
disk VELA02 300 2.842 2.33333333333 7 F160W 297.8726 0.0934 300.4743 0.0909 18.9033 0.0036 38.8755 0.0735 38.8755 0.0735 1.0000 0.0 0.8858 0.0020 59.4819 0.8128 0.277683119258 0.000e+00
bulge VELA02 300 2.842 2.33333333333 7 F160W 301.0372 0.0510 300.4164 0.0451 22.0431 0.0154 3.5340 0.0716 3.534 0.0716 0.5671 0.0276 0.8759 0.0164 53.6344 6.1147 0.161814510152 0.000e+00
disk VELA02 300 2.842 2.33333333333 8 F160W 298.1472 0.1000 300.3965 0.0917 18.9026 0.0036 38.9336 0.0755 38.9336 0.0755 1.0000 0.0 0.8769 0.0021 69.9622 0.7653 0.272407401819 0.000e+00
bulge VELA02 300 2.842 2.33333333333 8 F160W 301.0729 0.0521 300.4148 0.0442 22.0409 0.0161 3.6091 0.0724 3.6091 0.0724 0.5806 0.0284 0.8363 0.0153 53.8936 4.5631 0.150691354349 0.000e+00
disk VELA02 310 2.982 2.22580645161 0 F160W 299.5500 0.0727 301.1370 0.0877 19.1386 0.0031 36.6258 0.0825 36.6258 0.0825 1.0000 0.0 0.9111 0.0019 12.3124 0.8673 0.218737080611 0.000e+00
bulge VELA02 310 2.982 2.22580645161 0 F160W 300.1500 0.0371 300.3616 0.0329 21.7966 0.0113 3.6444 0.0569 3.6444 0.0569 0.8508 0.0241 0.8765 0.0099 77.5955 4.2796 0.14525160335 0.000e+00
other VELA02 310 2.982 2.22580645161 1 F160W 503.4173 0.0803 110.6923 0.0681 20.8978 0.0064 17.1148 0.1066 17.1148 0.1066 1.1786 0.0080 0.8415 0.0046 -87.5157 1.1344 0.351185501685 0.000e+00
disk VELA02 310 2.982 2.22580645161 1 F160W 300.6141 0.0712 300.6354 0.0291 19.1230 0.0029 40.0745 0.0616 40.0745 0.0616 1.0000 0.0 0.3443 0.0009 87.1725 0.0648 0.204990440985 0.000e+00
bulge VELA02 310 2.982 2.22580645161 1 F160W 301.5005 0.0088 302.3555 0.0442 22.3978 0.0513 98.9180 38.8466 98.918 38.8466 15.2949 2.3909 0.8828 0.0199 67.5641 5.4709 0.336777800709 0.000e+00
disk VELA02 310 2.982 2.22580645161 5 F160W 299.8239 0.1011 302.3485 0.0953 19.0831 0.0039 33.4887 0.0804 33.4887 0.0804 1.0000 0.0 0.9408 0.0028 87.5494 1.7321 0.229793898541 0.000e+00
other VELA02 310 2.982 2.22580645161 5 F160W 168.7267 0.0296 35.4715 0.0215 21.6467 0.0120 13.0426 0.2810 13.0426 0.281 3.8318 0.0632 0.5144 0.0075 -40.9369 0.7741 0.590187351421 0.000e+00
bulge VELA02 310 2.982 2.22580645161 5 F160W 300.0319 0.0385 300.6074 0.0355 21.9914 0.0147 2.9824 0.0608 2.9824 0.0608 0.6680 0.0285 0.9224 0.0161 47.0741 9.6315 0.148244834845 0.000e+00
disk VELA02 310 2.982 2.22580645161 6 F160W 302.4435 0.1101 301.9048 0.0497 19.1246 0.0034 42.0458 0.0910 42.0458 0.091 1.0000 0.0 0.4541 0.0014 -89.7854 0.1270 0.344123899886 0.000e+00
bulge VELA02 310 2.982 2.22580645161 6 F160W 302.5071 0.0072 302.3836 0.0258 22.8011 0.0475 25.1598 2.6769 25.1598 2.6769 10.5704 1.3262 0.7142 0.0195 -14.6666 2.3965 0.315184078937 0.000e+00
other VELA02 310 2.982 2.22580645161 7 F160W 71.9795 0.0673 114.2642 0.0402 22.4979 0.0154 13.3800 0.2732 13.38 0.2732 2.8730 0.0533 0.6010 0.0090 -79.5685 1.0457 0.983989322498 0.000e+00
disk VELA02 310 2.982 2.22580645161 7 F160W 300.6145 0.0662 302.1035 0.0641 19.1279 0.0035 37.0959 0.0974 37.0959 0.0974 1.0000 0.0 0.8158 0.0018 -46.2199 0.4782 0.21727556398 0.000e+00
bulge VELA02 310 2.982 2.22580645161 7 F160W 300.1046 0.0286 300.8525 0.0325 21.8828 0.0132 3.3600 0.0591 3.36 0.0591 0.7578 0.0259 0.8583 0.0116 40.4959 4.2565 0.150856797609 0.000e+00
other VELA02 310 2.982 2.22580645161 8 F160W 101.6295 0.0515 96.0377 0.0474 22.5150 0.0166 14.1236 0.3258 14.1236 0.3258 2.7947 0.0570 0.5610 0.0101 -68.6111 0.8910 0.960908968269 0.000e+00
disk VELA02 310 2.982 2.22580645161 8 F160W 300.5572 0.0607 301.9920 0.0683 19.1108 0.0036 36.4941 0.0912 36.4941 0.0912 1.0000 0.0 0.8613 0.0020 -42.8759 0.6713 0.217434894008 0.000e+00
bulge VELA02 310 2.982 2.22580645161 8 F160W 300.0656 0.0336 300.8052 0.0301 21.8759 0.0139 3.3830 0.0626 3.383 0.0626 0.7626 0.0275 0.8530 0.0121 47.9893 4.3116 0.14747307876 0.000e+00
other VELA02 320 3.124 2.125 0 F160W 401.5348 0.0561 128.1848 0.0733 21.0046 0.0107 11.7231 0.1280 11.7231 0.128 1.5983 0.0186 0.7586 0.0064 7.3496 1.3456 0.608874134434 0.000e+00
disk VELA02 320 3.124 2.125 0 F160W 298.6903 0.0896 301.6947 0.0916 19.0047 0.0043 39.4258 0.1076 39.4258 0.1076 1.0000 0.0 0.8383 0.0032 46.0804 0.7361 0.270668950884 0.000e+00
other VELA02 320 3.124 2.125 0 F160W 293.3834 0.0315 225.8945 0.0421 19.8812 0.0053 18.0481 0.1433 18.0481 0.1433 2.3816 0.0167 0.7814 0.0049 -38.2135 1.0431 0.448772476708 0.000e+00
bulge VELA02 320 3.124 2.125 0 F160W 300.2649 0.0512 300.4808 0.0446 21.7153 0.0165 3.8224 0.0929 3.8224 0.0929 1.0406 0.0391 0.8828 0.0160 82.4396 6.7462 0.132925171284 0.000e+00
other VELA02 320 3.124 2.125 1 F160W 362.4979 0.0217 269.4814 0.0143 20.1410 0.0070 11.0965 0.0938 11.0965 0.0938 2.6575 0.0189 0.6485 0.0050 -78.9859 0.6070 0.423901998144 0.000e+00
other VELA02 320 3.124 2.125 1 F160W 413.4068 0.1989 538.1791 0.4534 22.3223 0.0179 93.2750 4.5444 93.275 4.5444 2.8024 0.1005 0.3135 0.0084 -25.4085 0.7285 1.06591416343 0.000e+00
disk VELA02 320 3.124 2.125 1 F160W 305.4641 0.1093 301.1108 0.0468 19.0701 0.0070 44.3713 0.1526 44.3713 0.1526 1.0000 0.0 0.3672 0.0020 -66.5237 0.1062 0.265649087055 0.000e+00
bulge VELA02 320 3.124 2.125 1 F160W 299.5087 0.1557 300.9247 0.0743 22.1089 0.1161 17.6625 2.1433 17.6625 2.1433 2.2080 0.1290 0.1684 0.0076 -67.3912 0.6685 0.164207850067 0.000e+00
disk VELA02 320 3.124 2.125 5 F160W 300.2222 0.0824 303.6327 0.0880 19.0079 0.0027 37.4793 0.1096 37.4793 0.1096 1.0000 0.0 0.8846 0.0027 51.8981 0.9936 0.267319068899 0.000e+00
other VELA02 320 3.124 2.125 5 F160W 237.2832 0.0564 250.5686 0.0416 19.6207 0.0053 21.6706 0.1502 21.6706 0.1502 1.8911 0.0127 0.7377 0.0029 -88.3338 0.6336 0.518659265433 0.000e+00
bulge VELA02 320 3.124 2.125 5 F160W 300.1987 0.0308 300.5024 0.0370 21.7654 0.0157 3.8391 0.0802 3.8391 0.0802 0.9570 0.0334 0.7887 0.0121 37.1110 3.1338 0.132206802685 0.000e+00
disk VELA02 320 3.124 2.125 6 F160W 298.7686 0.1353 299.9780 0.0490 19.2852 0.0044 40.4249 0.1011 40.4249 0.1011 1.0000 0.0 0.3445 0.0016 88.1238 0.0864 0.281650924578 0.000e+00
other VELA02 320 3.124 2.125 6 F160W 333.2562 0.0310 245.7160 0.0287 20.3779 0.0056 7.0601 0.0634 7.0601 0.0634 1.4256 0.0197 0.9319 0.0053 -57.3780 3.9359 0.352631043864 0.000e+00
other VELA02 320 3.124 2.125 6 F160W 476.6185 0.0454 438.3958 0.0412 20.6776 0.0081 15.5553 0.1589 15.5553 0.1589 2.2353 0.0192 0.8815 0.0056 -66.8038 2.0659 0.692158619139 0.000e+00
bulge VELA02 320 3.124 2.125 6 F160W 336.2881 0.3395 296.6906 0.2699 20.4076 0.0111 65.8571 0.4238 65.8571 0.4238 0.4676 0.0054 0.6115 0.0038 -37.4728 0.4114 0.406722316998 0.000e+00
disk VELA02 320 3.124 2.125 7 F160W 302.6922 0.1335 304.8936 0.1189 19.0286 0.0042 38.3436 0.1567 38.3436 0.1567 1.0000 0.0 0.9031 0.0028 52.6566 1.4389 0.279339074514 0.000e+00
other VELA02 320 3.124 2.125 7 F160W 228.9339 0.0673 302.0343 0.0560 19.7840 0.0068 31.9378 0.2767 31.9378 0.2767 2.1374 0.0161 0.3948 0.0022 51.3407 0.2208 0.467050061768 0.000e+00
bulge VELA02 320 3.124 2.125 7 F160W 300.5035 0.0428 300.4482 0.0454 21.5902 0.0141 3.7785 0.0856 3.7785 0.0856 1.0465 0.0357 0.9469 0.0155 0.5156 13.7758 0.122278432247 0.000e+00
disk VELA02 320 3.124 2.125 8 F160W 302.6845 0.1329 305.0419 0.1198 19.0457 0.0042 38.1626 0.1546 38.1626 0.1546 1.0000 0.0 0.9002 0.0029 47.3389 1.3420 0.278572879145 0.000e+00
other VELA02 320 3.124 2.125 8 F160W 227.1037 0.0758 298.3672 0.0514 19.7139 0.0065 33.6626 0.2696 33.6626 0.2696 2.0357 0.0144 0.4081 0.0022 56.3175 0.2167 0.515517825377 0.000e+00
bulge VELA02 320 3.124 2.125 8 F160W 300.4710 0.0419 300.4912 0.0447 21.5912 0.0139 3.7352 0.0825 3.7352 0.0825 1.0275 0.0348 0.9398 0.0150 2.8035 11.8926 0.13024123934 0.000e+00
disk VELA02 330 3.268 2.0303030303 0 F160W 301.5749 0.1047 300.2277 0.0968 18.4837 0.0147 27.7671 0.1337 27.7671 0.1337 1.0000 0.0 0.8672 0.0034 70.5083 1.1607 0.91172544132 0.000e+00
other VELA02 330 3.268 2.0303030303 0 F160W 32.2512 5629948198912.0000 489.8086 10037260976128.0000 35.0340 17566633295872.0000 0.0101 72377622528.0000 0.0101 72377622528.0 7.0421 5534946689024.0000 0.0500 7279750144.0000 -30.6409 318747803648.0000 0 0.000e+00
other VELA02 330 3.268 2.0303030303 0 F160W 287.0606 0.2175 415.3627 0.6811 19.2330 0.0068 71.1270 0.4895 71.127 0.4895 0.4286 0.0057 0.6356 0.0043 -9.1543 0.4308 0.772550362177 0.000e+00
bulge VELA02 330 3.268 2.0303030303 0 F160W 301.5749 0.0324 300.2277 0.0351 18.4837 0.0147 27.7671 0.1113 27.7671 0.1113 2.5000 0.0220 1.0000 0.0027 0.000e+00 1.194e+05 0.898436791003 0.000e+00
other VELA02 330 3.268 2.0303030303 1 F160W 177.8688 0.1053 350.3751 0.0703 20.2048 0.0086 40.3321 0.4577 40.3321 0.4577 2.2868 0.0286 0.5659 0.0040 52.7727 0.5379 0.488334716146 0.000e+00
disk VELA02 330 3.268 2.0303030303 1 F160W 294.4412 0.0979 300.1206 0.0718 18.6790 0.0062 40.5574 0.1311 40.5574 0.1311 1.0000 0.0 0.5188 0.0018 -88.9139 0.1385 0.285416965346 0.000e+00
bulge VELA02 330 3.268 2.0303030303 1 F160W 303.6762 0.0871 300.8608 0.0331 19.8423 0.0184 16.2258 0.2011 16.2258 0.2011 0.9960 0.0195 0.2947 0.0029 85.7270 0.2440 0.193881066703 0.000e+00
disk VELA02 330 3.268 2.0303030303 5 F160W 302.9348 0.0857 299.6035 0.0670 18.7090 0.0068 31.4006 0.1126 31.4006 0.1126 1.0000 0.0 0.7205 0.0031 51.7823 0.3815 0.308859103132 0.000e+00
other VELA02 330 3.268 2.0303030303 5 F160W 333.3508 0.3194 389.7140 0.4267 19.3009 0.0058 72.5123 0.3496 72.5123 0.3496 0.4123 0.0050 0.4376 0.0018 -42.4610 0.1835 0.739360774107 0.000e+00
bulge VELA02 330 3.268 2.0303030303 5 F160W 300.6952 0.0329 300.2574 0.0424 19.9597 0.0216 31.7030 0.3972 31.703 0.3972 3.5990 0.0761 0.6184 0.0060 -41.8003 0.6775 0.300531325413 0.000e+00
disk VELA02 330 3.268 2.0303030303 6 F160W 302.7880 0.0914 300.9473 0.0395 18.7896 0.0037 35.9011 0.1000 35.9011 0.1 1.0000 0.0 0.3611 0.0014 -86.5212 0.1102 0.346916381283 0.000e+00
other VELA02 330 3.268 2.0303030303 6 F160W 105.6024 0.2833 212.6758 0.7519 23.6905 0.0374 24.0602 0.5502 24.0602 0.5502 0.3962 0.0312 0.3605 0.0116 -8.2870 1.1122 1.23303529837 0.000e+00
other VELA02 330 3.268 2.0303030303 6 F160W 283.0739 0.0642 358.7511 0.0739 20.2594 0.0084 30.1353 0.2902 30.1353 0.2902 2.4884 0.0277 0.8009 0.0054 -13.7013 1.4590 0.421977147908 0.000e+00
bulge VELA02 330 3.268 2.0303030303 6 F160W 247.9961 0.2653 282.7015 0.3257 19.4711 0.0083 56.5488 0.2742 56.5488 0.2742 0.9519 0.0068 0.6201 0.0029 -33.5091 0.4297 0.562764370566 0.000e+00
other VELA02 330 3.268 2.0303030303 7 F160W 420.9510 0.2475 307.3694 0.1111 19.2482 0.0054 65.4656 0.3901 65.4656 0.3901 0.9814 0.0063 0.4443 0.0022 -85.9597 0.2237 0.652852301897 0.000e+00
disk VELA02 330 3.268 2.0303030303 7 F160W 301.6826 0.0792 299.0960 0.0919 18.6432 0.0058 35.7415 0.1599 35.7415 0.1599 1.0000 0.0 0.7011 0.0027 -30.9623 0.3115 0.332659235717 0.000e+00
bulge VELA02 330 3.268 2.0303030303 7 F160W 300.5114 0.0312 300.1079 0.0440 20.0438 0.0211 21.3204 0.2902 21.3204 0.2902 3.1154 0.0526 0.7036 0.0071 66.3750 1.5228 0.253216203921 0.000e+00
disk VELA02 330 3.268 2.0303030303 8 F160W 302.4405 0.0914 300.3099 0.0859 18.6310 0.0090 37.2214 0.1417 37.2214 0.1417 1.0000 0.0 0.7225 0.0040 -29.0555 0.2650 0.349442628296 0.000e+00
other VELA02 330 3.268 2.0303030303 8 F160W 419.8199 0.2201 327.9290 0.0942 19.2863 0.0055 60.9443 0.3164 60.9443 0.3164 0.9741 0.0086 0.4611 0.0021 -75.3368 0.2204 0.632679418999 0.000e+00
other VELA02 330 3.268 2.0303030303 8 F160W 238.2177 5.8876 538.4640 6.9627 19.3840 1.6126 4515.3887 6528.0068 4515.3887 6528.0068 2.3705 0.8773 0.8165 0.1338 -77.4180 21.8059 0.60471295528 0.000e+00
bulge VELA02 330 3.268 2.0303030303 8 F160W 300.5594 0.0392 300.0894 0.0470 20.0501 0.0344 16.8511 0.4430 16.8511 0.443 2.0089 0.0353 0.6341 0.0135 50.0142 1.3120 0.244145628279 0.000e+00
disk VELA02 340 3.413 1.94117647059 0 F160W 303.7143 0.0961 300.7548 0.2385 19.6396 0.0167 42.5052 0.2852 42.5052 0.2852 1.0000 0.0 0.2705 0.0029 8.4852 0.1852 0.285890386092 0.000e+00
bulge VELA02 340 3.413 1.94117647059 0 F160W 299.8980 0.0433 296.0115 0.0402 18.1812 0.0042 30.7511 0.0873 30.7511 0.0873 1.7577 0.0058 0.8553 0.0025 64.0196 0.8583 0.313015369728 0.000e+00
disk VELA02 340 3.413 1.94117647059 1 F160W 301.1595 0.0926 300.6643 0.0585 18.3950 0.0048 38.3041 0.0980 38.3041 0.098 1.0000 0.0 0.5723 0.0015 -70.7677 0.2044 0.346884773026 0.000e+00
bulge VELA02 340 3.413 1.94117647059 1 F160W 311.4728 0.0647 294.8733 0.0438 19.7725 0.0172 33.3194 0.2739 33.3194 0.2739 2.6267 0.0264 0.5528 0.0045 76.9422 0.5435 0.350407980029 0.000e+00
disk VELA02 340 3.413 1.94117647059 5 F160W 299.5009 0.0380 296.6808 0.0433 18.6737 0.0075 19.4534 0.0935 19.4534 0.0935 1.0000 0.0 0.7033 0.0027 -36.7587 0.3266 0.284623485908 0.000e+00
bulge VELA02 340 3.413 1.94117647059 5 F160W 290.3371 0.1638 299.8697 0.1575 18.6776 0.0075 55.1118 0.3132 55.1118 0.3132 0.8888 0.0058 0.8513 0.0017 79.9522 0.6161 0.349736748876 0.000e+00
disk VELA02 340 3.413 1.94117647059 6 F160W 299.5544 0.0946 299.4496 0.0682 18.5929 0.0129 40.6290 0.1499 40.629 0.1499 1.0000 0.0 0.4654 0.0017 -87.0641 0.1103 0.281279637964 0.000e+00
other VELA02 340 3.413 1.94117647059 6 F160W 182.0659 0.4626 167.2493 0.4275 22.3542 0.0191 45.6990 0.6525 45.699 0.6525 0.7310 0.0296 0.7579 0.0114 -61.1100 2.5661 1.01566175292 0.000e+00
bulge VELA02 340 3.413 1.94117647059 6 F160W 305.4877 0.0317 299.2838 0.0261 18.7424 0.0149 21.6970 0.1332 21.697 0.1332 2.2415 0.0165 0.7745 0.0040 83.0215 0.7858 0.246032557093 0.000e+00
disk VELA02 340 3.413 1.94117647059 7 F160W 293.4572 0.1605 303.4378 0.1125 18.7681 0.0085 42.2943 0.1719 42.2943 0.1719 1.0000 0.0 0.9441 0.0035 35.9973 3.2659 0.321655761596 0.000e+00
bulge VELA02 340 3.413 1.94117647059 7 F160W 297.4335 0.0345 297.2577 0.0241 18.5676 0.0071 24.1411 0.1090 24.1411 0.109 2.1597 0.0081 0.6166 0.0026 -85.4008 0.3607 0.254965379057 0.000e+00
disk VELA02 340 3.413 1.94117647059 8 F160W 293.3585 0.1546 303.2346 0.1197 18.8076 0.0100 43.3183 0.1689 43.3183 0.1689 1.0000 0.0 0.9094 0.0035 24.2734 1.8689 0.320787874766 0.000e+00
bulge VELA02 340 3.413 1.94117647059 8 F160W 297.4664 0.0348 297.1535 0.0252 18.5185 0.0076 24.6085 0.1231 24.6085 0.1231 2.1047 0.0086 0.6178 0.0030 -82.7360 0.3084 0.262526493586 0.000e+00
disk VELA02 350 3.560 1.85714285714 0 F160W 306.3193 0.0884 299.2789 0.1017 18.1820 0.0025 44.9697 0.1247 44.9697 0.1247 1.0000 0.0 0.8836 0.0018 33.2424 0.6912 0.264744131898 0.000e+00
bulge VELA02 350 3.560 1.85714285714 0 F160W 298.9021 0.0316 299.3944 0.0334 18.9225 0.0044 11.3669 0.0370 11.3669 0.037 0.4053 0.0036 0.8699 0.0029 -33.5017 1.1113 0.227616418409 0.000e+00
disk VELA02 350 3.560 1.85714285714 1 F160W 294.4907 0.0955 298.9146 0.0658 18.4271 0.0031 49.3988 0.0908 49.3988 0.0908 1.0000 0.0 0.6276 0.0013 -77.5056 0.1633 0.279679761158 0.000e+00
bulge VELA02 350 3.560 1.85714285714 1 F160W 301.2989 0.0356 300.6049 0.0155 18.9715 0.0051 14.9561 0.0721 14.9561 0.0721 1.2694 0.0098 0.4144 0.0017 79.5704 0.1584 0.222018540482 0.000e+00
disk VELA02 350 3.560 1.85714285714 5 F160W 298.8419 0.0411 299.3649 0.0234 18.7331 0.0042 15.1646 0.0592 15.1646 0.0592 1.0000 0.0 0.5575 0.0020 -89.8663 0.2253 0.250934031428 0.000e+00
bulge VELA02 350 3.560 1.85714285714 5 F160W 304.1455 0.1136 293.1754 0.1001 18.4485 0.0032 50.8223 0.1875 50.8223 0.1875 0.7878 0.0036 0.9184 0.0015 54.2119 0.9746 0.28661727086 0.000e+00
disk VELA02 350 3.560 1.85714285714 6 F160W 306.4005 0.0990 300.0956 0.0774 18.4283 0.0038 52.0888 0.1314 52.0888 0.1314 1.0000 0.0 0.5910 0.0013 88.6280 0.1488 0.286162104951 0.000e+00
bulge VELA02 350 3.560 1.85714285714 6 F160W 300.7090 0.0402 298.8818 0.0250 18.9219 0.0060 13.8925 0.0693 13.8925 0.0693 1.0382 0.0090 0.6182 0.0023 -66.6825 0.3450 0.28488091386 0.000e+00
disk VELA02 350 3.560 1.85714285714 7 F160W 300.2731 0.0946 296.6701 0.0676 18.1986 0.0025 45.0642 0.0985 45.0642 0.0985 1.0000 0.0 0.7687 0.0016 86.0597 0.2747 0.255218917908 0.000e+00
bulge VELA02 350 3.560 1.85714285714 7 F160W 297.6967 0.0351 300.5391 0.0191 19.1859 0.0041 11.3636 0.0385 11.3636 0.0385 0.5773 0.0062 0.4226 0.0017 84.5410 0.1691 0.200265062546 0.000e+00
disk VELA02 350 3.560 1.85714285714 8 F160W 300.7749 0.0929 296.3968 0.0678 18.2022 0.0024 44.5027 0.0935 44.5027 0.0935 1.0000 0.0 0.7967 0.0016 86.1389 0.3111 0.25481890047 0.000e+00
bulge VELA02 350 3.560 1.85714285714 8 F160W 297.5692 0.0359 300.5731 0.0197 19.1674 0.0040 11.3610 0.0398 11.361 0.0398 0.5923 0.0063 0.4436 0.0018 85.6640 0.1788 0.230996075809 0.000e+00
